FacName,FacStreet,FacCity,FacState,RegistryID,FacSNCFlg,FacQtrsWithNC,FacInspectionCount,FacFormalActionCount,FacMapFlg,"DFR URL"
"MEYER STEEL DRUM INC","3201 S MILLARD AVE",CHICAGO,IL,110001289720,N,0,3,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001289720
"MEYER STEEL DRUM INC","2000 S KILBOURN AVE",CHICAGO,IL,110000434753,N,0,2,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110000434753
"MEYER STEEL DRUM INC","2000 S KILBOURN AVE",CHICAGO,IL,110072214943,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072214943
"MEYER STEEL DRUM INC","3201 S MILLARD",CHICAGO,IL,110072214949,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072214949
"MG AUTO WERKS","5709 S HARLEM",CHICAGO,IL,110005902069,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005902069
"MHC LAKE CONROE WEST RV-PLANT - 19785 HWY 105 W (EAST)","2 N RIVERSIDE PLZ STE 800",CHICAGO,IL,110053020039,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110053020039
"MHC MEDINA LAKE CAMPGROUNDS-PLANT - SPETTLE RD","2 N RIVERSIDE PLZ STE 800",CHICAGO,IL,110051886116,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110051886116
"MICHAEL A BILANDIC BLDG","160 N LASALLE ST",CHICAGO,IL,110071260777,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071260777
"MICHAEL AND AMELIA GANCARZ (HOME OWNERS)","1838 N. LINCOLN PARK WEST",CHICAGO,IL,110071544320,N,,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071544320
"MICHAEL REESE HOSPITAL & MEDICAL CENTER","LAKE SHORE DR AT 31ST ST",CHICAGO,IL,110014341523,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110014341523
"MICHIGAN AVENUE COLLISION","10554 S MICHIGAN",CHICAGO,IL,110007557054,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110007557054
"MICO EXPRESS","4001 S NORMAL AVE",CHICAGO,IL,110070936809,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070936809
"MID AMERICAN PRINTING SYSTEMS","517 S JEFFERSON",CHICAGO,IL,110005922957,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005922957
"MID-STATES RECYCLING INC","5 S WABASH AVE",CHICAGO,IL,110064368394,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110064368394
"MID-WEST TRANSFORMER CO","1642 N HALSTED",CHICAGO,IL,110003064246,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003064246
MIDAS,"4216 W IRVING PARK RD",CHICAGO,IL,110018294264,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018294264
"MIDCO INTL INC","4140 W VICTORIA ST",CHICAGO,IL,110005870316,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005870316
"MIDLAKES DISTRIBUTION INC","1037 W ADAMS",CHICAGO,IL,110003046622,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003046622
"MIDLAND INDUSTRIES INC","2401 S LAFLIN",CHICAGO,IL,110043699575,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110043699575
"MIDLAND INDUSTRIES INC","1424 N HALSTED ST",CHICAGO,IL,110000434619,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110000434619
"MIDLAND METALS PRODUCTS","1200 W 37TH ST",CHICAGO,IL,110005814084,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005814084
"MIDLAND PROPERTIES","1900 S STATE ST",CHICAGO,IL,110009387038,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009387038
"MIDLOTHIAN & CICERO LLC","10131 S RIDGELAND AVE","CHICAGO RIDGE",IL,110072043393,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072043393
"MIDTOWN AUTOMOTIVE REBUILDERS","2700 N PULASKI",CHICAGO,IL,110005939173,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005939173
"MIDWAY AUTO REPAIR","5438 S CENTRAL AVE",CHICAGO,IL,110012575882,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110012575882
"MIDWAY CLEANERS DEPOT","4950 S CICERO",CHICAGO,IL,110038121635,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110038121635
"MIDWAY GAS SERVICE INC","5448 W 55TH ST",CHICAGO,IL,110070360611,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070360611
"MIDWAY LAND MGMT INC DBA MOBIL MART","4629 S CICERO AVE",CHICAGO,IL,110070684768,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684768
"MIDWAY MANAGEMENT GROUP","5833 S CICERO",CHICAGO,IL,110015706459,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110015706459
"MIDWAY MINI MART DBA MARATHON SVC","4951 S CICERO AVE",CHICAGO,IL,110070684250,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684250
"MIDWAY SHELL INC","4900 S CICERO AVE",CHICAGO,IL,110070684318,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684318
"MIDWEST AUTO","4150 N LINCOLN",CHICAGO,IL,110005926739,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005926739
"MIDWEST ELECTRIC DIV. OF COOPER, IND.","1639 W WALNUT",CHICAGO,IL,110000612490,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110000612490
"MIDWEST GENERATION LLC","3200 E. 100TH ST.",CHICAGO,IL,110001809525,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001809525
"MIDWEST HEATING & AIR CONDITIONING","2843 W. 71ST STREET",CHICAGO,IL,110001226192,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001226192
"MIDWEST MARINE TERMINALS","11701 S TORRENCE AVE",CHICAGO,IL,110030776275,N,12,1,1,Y,https://echo.epa.gov/detailed-facility-report?fid=110030776275
"MIDWEST SALT CHICAGO FACILITY","12600 SOUTH STONY ISLAND AVENUE",CHICAGO,IL,110071994206,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071994206
"MIDWEST SALT LLC","1300 W WASHINGTON STREET",CHICAGO,IL,110072130988,N,2,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072130988
"MIDWEST SIGN SUPPLY CO","5521 N LYNCH AVE",CHICAGO,IL,110070717278,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070717278
"MIDWEST TRAILER REPAIR INC","1900 W 43RD ST",CHICAGO,IL,110005915233,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005915233
"MIDWESTERN RUST PROOF INC","3636 N. KILBOURN AVE.",CHICAGO,IL,110000434272,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110000434272
"MIFAB INC","1321 WEST 119TH ST",CHICAGO,IL,110042176793,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110042176793
"MIGID GLOVE CO INC","2060 N KOLMAR AVE",CHICAGO,IL,110005879157,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005879157
"MIKE BELL INC","612 S CLINTON",CHICAGO,IL,110005807305,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005807305
"MIKE'S ANODIZING CO","859 N SPAULDING",CHICAGO,IL,110009366863,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009366863
"MIKE'S FURNITURE AND APPLIANCES","1259 N ASHLAND AVE",CHICAGO,IL,110005909222,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005909222
"MIKES WORLD","4938 W NORTH AVE",CHICAGO,IL,110005903102,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005903102
"MILITARY & NAVAL DEPT","5200 COTTAGE GROVE",CHICAGO,IL,110001820806,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001820806
"MILLENIUM PARK","28 S COLUMBUS",CHICAGO,IL,110016725524,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110016725524
"MILTON INDUSTIRES INC","4500 W. CORTLAND",CHICAGO,IL,110001339267,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001339267
"MILWAUKEE DRY CLEANERS","4450 N MILWAUKEE",CHICAGO,IL,110005927907,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005927907
"MILWAUKEE DRY CLEANERS","4450 N MILWAUKEE",CHICAGO,IL,110070359437,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070359437
"MINUTE MAN CAR WASH","3218 W IRVING PARK",CHICAGO,IL,110070683717,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070683717
"MIRACLE PRESS CO","2951 W CARROLL AVE",CHICAGO,IL,110072044210,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072044210
"MIRANDAS BODY SHOP","2416 S BLUE ISLAND AVE",CHICAGO,IL,110070159664,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070159664
"MITCHELL ELLEN SCHOOL","2315 W ERIE ST",CHICAGO,IL,110003047088,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003047088
"MJD VENTURES LLC","4443 S ASHLAND AVE",CHICAGO,IL,110070684020,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684020
"MJH WACKER LLC","100 SOUTH WACKER DRIVE",CHICAGO,IL,110025314005,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110025314005
"MJH WACKER LLC","150 SOUTH WACKER DRIVE",CHICAGO,IL,110025313676,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110025313676
"MKS ENERGIES INC","1421 W 95TH ST",CHICAGO,IL,110070360416,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070360416
"MMK GROUP INC","3611 N HARLEM",CHICAGO,IL,110070684162,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684162
MOBIL,"11501 S HALSTED",CHICAGO,IL,110070684278,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684278
MOBIL,"243 W PERSHING",CHICAGO,IL,110070684742,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684742
MOBIL,"7059 ASHLAND ST",CHICAGO,IL,110070684275,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684275
MOBIL,"4401 W FULLERTON",CHICAGO,IL,110070684009,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684009
MOBIL,"7159 W HIGGINS & HARLE",CHICAGO,IL,110070684621,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684621
MOBIL,"4 E 95TH ST",CHICAGO,IL,110070836736,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070836736
MOBIL,"2401-41 W OGDEN",CHICAGO,IL,110070684613,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684613
MOBIL,"251 W 63RD ST",CHICAGO,IL,110070836845,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070836845
"MOBIL - CREATIVE BUSINESS INC","5066 N ELSTON",CHICAGO,IL,110070836771,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070836771
"MOBIL GAS & MINI MART","3935 S ARCHER AVE",CHICAGO,IL,110070684435,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684435
"MOBIL GAS & MINI MART","1234 N HALSTED",CHICAGO,IL,110070684784,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684784
"MOBIL GAS MINI MART","7600 S EXCHANGE",CHICAGO,IL,110070684251,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684251
"MOBIL OIL 05-BDM","7201 N CLARK ST",CHICAGO,IL,110070684517,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684517
"MOBIL OIL CORP BCL","5500 S WELLS",CHICAGO,IL,110005889912,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005889912
"MOBIL SVC - HATEEB INC","5701 W FULLERTON AVE",CHICAGO,IL,110070684811,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684811
"MOBIL SVC STATION","2758 W PETERSON AVE",CHICAGO,IL,110005889878,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005889878
"MODENA AUTO BODY","10201 S RIDGELAND AVE",CHICAGO,IL,110005856706,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005856706
"MOLD TECH PLASTICS","4436 W FULLERTON",CHICAGO,IL,110005938673,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005938673
"MOLINA AUTO REPAIR","5715-5719 W GRAND AVE",CHICAGO,IL,110070158709,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070158709
"MONAMI MOBIL 2","2670 N LINCOLN",CHICAGO,IL,110070836934,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070836934
"MONDELEZ GLOBAL LLC","7300 S KEDZIE AVE",CHICAGO,IL,110000434940,N,0,2,1,Y,https://echo.epa.gov/detailed-facility-report?fid=110000434940
"MONITOR MANAGEMENT","4601 N CLARK ST",CHICAGO,IL,110005822422,N,9,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005822422
"MONOSOL LLC","1375 WEST FULTON MARKET STE 400",CHICAGO,IL,110072044285,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072044285
"MONTEFIORE SCHOOL","1310 S ASHLAND AVE",CHICAGO,IL,110003045945,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003045945
"MONTERREY TRADE CORPORATION (SSURO)","4425 S. WESTERN BOULEVARD",CHICAGO,IL,110072071680,N,,0,1,Y,https://echo.epa.gov/detailed-facility-report?fid=110072071680
"MONTGOMERY, JAMES","5026 S GREENWOOD",CHICAGO,IL,110015706495,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110015706495
"MONTROSE BEACH LIGHTHOUSE","LAKE SHORE DR & MONTROSE AVE",CHICAGO,IL,110037388341,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110037388341
"MONTROSE CEMETERY & CREMATORIUM","5400 N PULASKI",CHICAGO,IL,110001822145,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001822145
"MONTROSE CLEANERS","2004 W MONTROSE",CHICAGO,IL,110005919220,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005919220
"MONTROSE PARK BATH HOUSE","200 W MONTROSE HARBOR DR",CHICAGO,IL,110031414609,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110031414609
"MOODY BIBLE INSTITUTE","820 N LASALLE",CHICAGO,IL,110005811363,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005811363
"MORAN PLAYGROUND PARK","5727 S RACINE AVE",CHICAGO,IL,110070120058,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070120058
"MORGAN MOBIL FUEL & MINI MART","5901 S MORGAN ST",CHICAGO,IL,110070360829,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070360829
"MORSE AUTOMOTIVE CORP","4130 S MORGAN ST",CHICAGO,IL,110001382012,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001382012
"MORSE SAMUEL SCHOOL","620 N SAWYER AVE",CHICAGO,IL,110003047444,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003047444
"MORTON CLEANERS","5932 W IRVING PARK",CHICAGO,IL,110005843588,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005843588
"MORTON SALT INC","3443-3461 E 100TH ST",CHICAGO,IL,110071876323,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071876323
"MORTON SALT INC","1357 N ELSTON AVE",CHICAGO,IL,110001800999,N,0,2,1,Y,https://echo.epa.gov/detailed-facility-report?fid=110001800999
"MORTON SALT, BULK SALT STORAGE/HANDLING","3507 E 100TH STREET",CHICAGO,IL,110071374924,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071374924
"MOSS PRINTING INC","4100 W VICTORIA ST",CHICAGO,IL,110003052632,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003052632
"MOTHER MCAULEY HS","3737 W 99TH ST",CHICAGO,IL,110009381490,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009381490
"MOTOROLA MOBILITY LLC","222 W. MERCHANDISE MART PLAZA",CHICAGO,IL,110059279864,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110059279864
"MOTOROLA MOBILITY LLC","965 W CHICAGO AVE",CHICAGO,IL,110005927845,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005927845
"MOUNT HOPE - CENTER EAST ROAD RESTORATION","11500 S FAIRFIELD AVE",CHICAGO,IL,ILR10ZH4A,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=ILR10ZH4A
"MOUNT SINAI HOSPITAL","1500 S CALIFORNIA AVE",CHICAGO,IL,110018249359,N,1,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018249359
"MOUNT VERNON ELEMENTARY","10540 S MORGAN ST",CHICAGO,IL,110021966194,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110021966194
"MPEA ENERGY CENTER","2211 S KING DR",CHICAGO,IL,110028020022,N,0,1,1,Y,https://echo.epa.gov/detailed-facility-report?fid=110028020022
"MPS PAPER TUBE & CAN","4221 N NORMANDY AVE",CHICAGO,IL,110071362215,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071362215
"MR SWIFTY CLEANERS INC","11024 S WESTERN AVE",CHICAGO,IL,110001363676,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001363676
"MRC POLYMERS INC","3307 S LAWNDALE",CHICAGO,IL,110012143091,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110012143091
MRPM,"6257 N WESTERN AVE UNIT A",CHICAGO,IL,110066954736,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110066954736
"MT CARMEL STABILIZATION GROUP INC","10443 S. MUSKEGON AVE.",CHICAGO,IL,110001340077,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001340077
"MT SINAI HOSPITAL","2750 W 15TH ST",CHICAGO,IL,110003064772,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003064772
"MT TRANSIT INC","4448 S MORGAN ST",CHICAGO,IL,110032948425,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110032948425
"MULLIGAN SCHOOL","1855 N SHEFFIELD",CHICAGO,IL,110005959294,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005959294
"MUN ROUTE 1070 (OAK PARK AVE) 107TH STREET TO SOUTHWEST HIGHWAY RESURFACING","OAK PARK AVE AND 106TH PLACE","CHICAGO RIDGE",IL,110071510269,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071510269
"MUNOZ MARIN PRIMARY CTR","3320 W EVERGREEN AVE",CHICAGO,IL,110003047319,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003047319
"MURPHY SCHOOL-CHGO BD ED","3539 W GRACE ST",CHICAGO,IL,110009380320,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009380320
"MURRAYS 402","9255 S WESTERN AVE",CHICAGO,IL,110020887593,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110020887593
"MURRAYS 409","3237 W ADDISON",CHICAGO,IL,110017620653,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110017620653
"MURRAYS 425","4740 S KEDZIE AVE",CHICAGO,IL,110005958197,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005958197
"MUSEUM OF BROADCAST COMM","9 W KINZIE ST",CHICAGO,IL,110005919783,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005919783
"MUSEUM OF SCIENCE AND INDUSTRY","57TH AND LAKE SHORE DR",CHICAGO,IL,110021084440,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110021084440
"MW GALVANIZING INC","7400 S DAMEN AVE",CHICAGO,IL,110005853923,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005853923
"MW II INC","401 E 87TH ST",CHICAGO,IL,110070836778,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070836778
"MW-CPAG HOLDING LLC","900 N KINGSBURY",CHICAGO,IL,110003059190,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003059190
"MWRD OF GREATER CHICAGO","9515 S BALTIMORE AVE",CHICAGO,IL,110070594448,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070594448
"MWRDGC EWRP","550 SOUTH MEACHAM ROAD",SCHAUMBURG,IL,110000875223,N,4,2,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110000875223
"MWRDGC NORTHSIDE WRP","3500 WEST HOWARD STREET",SKOKIE,IL,110001289882,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001289882
"MWRDGC TERRENCE J O'BRIEN WTR RECLAMATION PLANT","3500 WEST HOWARD STREET",SKOKIE,IL,110039909338,N,3,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110039909338
"MWRDGC-TORRENCE AVE TUNNEL","1801 E 134TH ST",CHICAGO,IL,110009386574,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009386574
"MY BEST FRIENDS PRODUCTION INC","329 E 21ST ST",CHICAGO,IL,110005945317,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005945317
"MYERS BODY SHOP","1524 N PULASKI",CHICAGO,IL,110005903068,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005903068
"MYRA BRADWELL SCHOOL","7736 S BURNHAM",CHICAGO,IL,110005951381,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005951381
"MYSTIC CRAFT CLEANERS","5330 N CUMBERLAND",CHICAGO,IL,110005837372,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005837372
"N HENRY & SON INC","6450 W CORTLAND ST",CHICAGO,IL,110001337571,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001337571
"N JARAVELIL PETROLEUM","4411 W DIVERSEY",CHICAGO,IL,110070836932,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070836932
"N&P GROUP INC","2811 N SACREMENTO",CHICAGO,IL,110070684024,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684024
"N. HENRY & SON, INC.","1644 N. HONORE ST.",CHICAGO,IL,110001131356,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001131356
"NACME STEEL PROCESSING LLC","429 WEST 127TH STREET",CHICAGO,IL,110000434897,N,9,2,3,Y,https://echo.epa.gov/detailed-facility-report?fid=110000434897
"NACO WEST - RUSSIAN RIVER PRESERVE-WELL 01 - CL2","2 N RIVERSIDE PLAZA",CHICAGO,IL,110049690367,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110049690367
"NALCO CHEMICAL CO","9165 SOUTH HARBOR AVENUE",CHICAGO,IL,110001810309,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001810309
"NALCO CHEMICAL COMPANY","6216 WEST 66TH PLACE","BEDFORD PARK",IL,110000888585,N,3,5,3,Y,https://echo.epa.gov/detailed-facility-report?fid=110000888585
"NALCO CO","151 W WACKER DR",CHICAGO,IL,110023026928,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110023026928
"NALCO CO LOGISTIC SAFETY","1901 W MADISON ST",CHICAGO,IL,110071214482,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071214482
"NAMASTE LABORATORIES LLC","310 S RACINE AVE 8TH FLR",CHICAGO,IL,110070120120,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070120120
"NANOGRAF CORPORATION","400 N NOBLE ST STE A",CHICAGO,IL,110071399413,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071399413
"NAPLETON LINCOLN CHICAGO RIDGE","10225 S. HARLEM AVE.","CHICAGO RIDGE",IL,110071862993,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071862993
"NASH BROTHERS CONTRS","1840 S KILBOURN AVE",CHICAGO,IL,110005884668,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005884668
"NATHAN HALE SCHOOL","6140 S MELVINA",CHICAGO,IL,110005952594,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005952594
"NATHANAEL GREENE SCHOOL","3537 S PAULINA",CHICAGO,IL,110005952601,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005952601
"NATHANIEL POPE SCHOOL","1852 S ALBANY AVE",CHICAGO,IL,110003046980,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003046980
"NATIONAL AUTOBODY & SERVICES","6245-51 N CALIFORNIA AVE",CHICAGO,IL,110070160900,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070160900
"NATIONAL BODYSHOPS INC","5701 S CLAREMONT AVE",CHICAGO,IL,110070161698,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070161698
"NATIONAL BODYWORKS","3550 N MILWAUKEE",CHICAGO,IL,110028269861,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110028269861
"NATIONAL CAR RENTAL","4655 W 59TH ST",CHICAGO,IL,110005806217,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005806217
"NATIONAL CONTAINER GROUP LLC","3620 W 38TH ST",CHICAGO,IL,110018213823,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018213823
"NATIONAL RAILROAD PASSENGER CORP","301 W TAYLOR ST",CHICAGO,IL,110001804469,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001804469
"NATIONAL RAILROAD PASSENGER CORP. - CHICAGO UNION STATION","210 S CANAL ST",CHICAGO,IL,110009387341,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009387341
"NATIONAL VIETNAM VETERANS ART MUSEUM","1801 S INDIANA AVE",CHICAGO,IL,110055524794,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110055524794
"NATIONWIDE AUTO BODY","4501 DIVERSEY",CHICAGO,IL,110070160553,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070160553
"NATURES FYND","815 W PERSHING RD STE 4",CHICAGO,IL,110071434264,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071434264
"NAVI PETROLEUM","1932 E 75TH ST",CHICAGO,IL,110070683811,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070683811
